,User_ID,Tweet_time,Tweet_ID,Language,Country,Tweet,sentiment
264,279735867,Wed Nov 02 04:17:33 +0000 2016,7.93668345342e+17,en,,"Not just Trump, entire #GOP who refuses to #ActOnClimate.

We are #StrongerTogether, we can lead on #CleanEnergy.… https://t.co/dIwkgaptV6",positive
265,279735867,Wed Nov 02 03:19:15 +0000 2016,7.93653673109e+17,en,,"Trump is a liar, a fraud and a thief.

#Election2016 #vote #EarlyVote4Her #StrongerTogether https://t.co/gEZLBFi9qt",positive
266,103635113,Wed Nov 02 02:54:05 +0000 2016,7.93647340721e+17,en,,"The KKK is working to get out the vote -- for Donald Trump, of course #Election2016 #ImWithHer https://t.co/iHI6zZE7bM via @HuffPostPol",positive
267,58991913,Wed Nov 02 02:49:23 +0000 2016,7.93646156123e+17,en,,At this point it's going to be a coalition of people Trump insulted that saves the country #Election2016 #ImWithHer,positive
268,23868970,Wed Nov 02 02:44:11 +0000 2016,7.93644848306e+17,en,,Scientific Proof That Support For @realDonaldTrump Is Driven By Anger At #Women #ImWithHer #Election2016 #politics  https://t.co/cxMXoeBKta?,positive
269,17968903,Wed Nov 02 02:08:52 +0000 2016,7.93635958575e+17,en,US,"Jesus, @realDonaldTrump! Delete your account already! #election #election2016 #trump #imwithher https://t.co/XBnfR1nFRK",positive
270,751068221759975428,Wed Nov 02 01:50:57 +0000 2016,7.93631451657e+17,en,,It's official the KKK has endorsed Donald J. Trump for President.  #MAGA #UniteBlue #Election2016 #ImWithHer… https://t.co/EGLHDwwqAG,positive
271,716012352563449857,Wed Nov 02 01:31:36 +0000 2016,7.93626580443e+17,en,,"RT DKG3387: Just to remind #ImWithHer ppl: If #Election2016 was Bernie v Trump, this race wouldn't be a … # https://t.co/b1T5aUV5VB",positive
272,727256361877262336,Wed Nov 02 01:31:27 +0000 2016,7.93626545286e+17,en,,"RT DKG3387: Just to remind #ImWithHer ppl: If #Election2016 was Bernie v Trump, this race wouldn't be a … # https://t.co/DTo3pwNLHt",positive
273,746364687785332736,Wed Nov 02 01:31:12 +0000 2016,7.93626480765e+17,en,,"RT DKG3387: Just to remind #ImWithHer ppl: If #Election2016 was Bernie v Trump, this race wouldn't be a … # https://t.co/ITowr7g4jb",positive
274,4149878065,Wed Nov 02 01:30:44 +0000 2016,7.93626363576e+17,en,,"RT DKG3387: Just to remind #ImWithHer ppl: If #Election2016 was Bernie v Trump, this race wouldn't be a debacle/shitstorm. For the record #…",positive
275,734062356339302400,Wed Nov 02 01:30:42 +0000 2016,7.93626353803e+17,en,,"RT DKG3387: Just to remind #ImWithHer ppl: If #Election2016 was Bernie v Trump, this race wouldn't be a debacle/shitstorm. For the record #…",positive
276,2230342897,Wed Nov 02 01:29:38 +0000 2016,7.9362608666e+17,en,,"1/ I had read the NYT story earlier today and couldn't believe how the Trump / Alfa Bank #ImWithHer #Election2016
https://t.co/NOVxjEDuFP",positive
277,742502593943900163,Wed Nov 02 01:20:00 +0000 2016,7.93623662683e+17,en,,Trump has no ties to Russia? Then why do deplorables claim this? @peterdaou @KeithOlbermann #imwithher #Election2016 https://t.co/DSxkiBk2gg,positive
278,29154185,Wed Nov 02 01:01:53 +0000 2016,7.9361910264e+17,en,US,@ABC I thought the Trump method was to sue?! What a #nationalembarrassment #dumptrump #election2016 I stand behind my vote! #imwithher,positive
279,23386132,Wed Nov 02 00:49:49 +0000 2016,7.93616067059e+17,en,,distractions aside dems need to remember what they have to lose if trump wins and not get complacent by not voting #ImWithHer #election2016,positive
280,18597764,Wed Nov 02 00:38:14 +0000 2016,7.93613152559e+17,en,US,Network: Howard Beale: Turn off you TVs via @YouTube https://t.co/tBHCD1TZWF #Election2016 #Trump #ImWithHer #MSM,positive
281,279735867,Tue Nov 01 23:52:53 +0000 2016,7.93601739241e+17,en,,"#Election2016 
We must not allow #GOP, Trump Party, an inch! 

#VoteEarly4Her we're #StrongerTogether https://t.co/xMsVRsdJyY",positive
282,2681978131,Tue Nov 01 23:22:03 +0000 2016,7.93593977845e+17,en,,Will You Buy Donald Trump's BS? https://t.co/nzQOsQCVz8 #podbean #podcast #nevertrump #election2016 #imwithher #satire #comedy,positive
283,63850308,Tue Nov 01 22:11:18 +0000 2016,7.93576175914e+17,en,,"""Undecided Voter"" is code for #Trump voter who is too embarrassed  to openly tell people they are voting for Trump. #Election2016 #ImWithHer",positive
284,368928149,Tue Nov 01 21:32:12 +0000 2016,7.93566334207e+17,en,,"The KKK officially endorses Donald Trump for President

https://t.co/3IZWX5l42w .@dailykos 
.#Election2016
.#UniteBlue
.#ImWithHer",positive
285,220712406,Tue Nov 01 20:39:05 +0000 2016,7.93552966473e+17,en,,"#TrumpLogic: Trump thinks being unqualified to be president makes him qualified.

#Election2016 #TrumpPence16 #ImWithHer",positive
286,3304338868,Tue Nov 01 20:37:31 +0000 2016,7.93552574419e+17,en,,"“@TheNewDeal: The KKK officially endorses Donald Trump for President

https://t.co/yyt1A0cwUg

#Election2016
#UniteBlue
#MAGA
#ImWithHer”",positive
287,1092894110,Tue Nov 01 20:19:02 +0000 2016,7.93547922856e+17,en,,#StrongerTogether #Vote #GOTVforHRC #NeverTrump #Election2016 looks like Trump is under investigation too lol.… https://t.co/1xgPdvgmxT,positive
288,785504911970537472,Tue Nov 01 20:03:40 +0000 2016,7.93544052319e+17,en,,"@Fahrenthold  You're my hero! Thanks 4 delivering the truth about Donald J Trump. Wake up, people! #Election2016 #ImWithHer #MAGA",positive
289,22319268,Tue Nov 01 19:48:59 +0000 2016,7.93540357951e+17,en,US,Trump = a big Cheapo. Disgusting. #Election2016 #ImWithHer #UniteBlue https://t.co/ApidlnTteB,positive
290,28033613,Tue Nov 01 19:41:42 +0000 2016,7.93538525468e+17,en,,"I just realized, we have one more week until #Trump can crawl back into his hole. #Election2016 #ImWithHer",positive
291,390083932,Tue Nov 01 18:46:50 +0000 2016,7.93524719794e+17,en,,"How Donald Trump thinks about foreign policy 
#vote #election2016 #trump2016 #ImWithHer #MAGA  #cnn #foxnews #msnbc 
https://t.co/kfqwTXTijy",positive
292,749264027402940416,Tue Nov 01 18:32:22 +0000 2016,7.93521077813e+17,en,,#drumpt might not be able to #read well enough to follow TelePrompTer #Election2016 #imwithher #TRUMP does not read contracts or books,positive
293,750400301568368640,Tue Nov 01 18:11:07 +0000 2016,7.93515729346e+17,en,,"Holocaust Survivor talks about Trump.
#NeverTrump #imwithher #Election2016 #Atheist #Religion https://t.co/PSU0fpWyoC",positive
294,3066722682,Tue Nov 01 17:02:48 +0000 2016,7.93498536365e+17,en,,Tramp stamps should be called Trump stamps because they make no sense but are somehow still a thing. #Election2016 #imwithher,positive
295,41657817,Tue Nov 01 16:51:56 +0000 2016,7.93495804657e+17,en,PT,The US election is in 7 days and everything can happen! Please friends in America don't let Trump win! #ImWithHer #Election2016,positive
296,2681978131,Tue Nov 01 16:34:06 +0000 2016,7.93491314956e+17,en,,Buying Donald Trump's BS https://t.co/DBJfS9yOZf via @YouTube #nevertrump #PDX #satire #election2016 #funny #imwithher,positive
297,16014100,Tue Nov 01 16:28:56 +0000 2016,7.93490012797e+17,en,US,"7 days and counting ... 6 ... 5 ...

https://t.co/M39TdhKIXp

#election2016 #trump #imwithher https://t.co/6cJqwiqfQR",positive
298,554118761,Tue Nov 01 16:03:58 +0000 2016,7.93483730795e+17,en,,Looking for Donald Trump's Russian Connection with Putin? Try Dmitri Simes and Adranik Migranyan. #ImWithHer #Election2016 #USElections2016,positive
299,220712406,Tue Nov 01 15:42:50 +0000 2016,7.93478413156e+17,en,,"If Trump wins, America loses.

#Election2016 #TrumpPence16 #ImWithHer #p2",positive
300,767928488003112960,Tue Nov 01 15:13:30 +0000 2016,7.93471030132e+17,en,,Early voting can't come soon enough so I don't have to think about Trump anymore #imwithher #Election2016 #electionfatigue,positive
301,220712406,Tue Nov 01 14:48:28 +0000 2016,7.934647328e+17,en,,"Even the #GOP knows Trump's not ready to be president, but it's so cute watching them pretend.

#Election2016 #TrumpPence16 #ImWithHer",positive
302,4139427434,Tue Nov 01 14:15:18 +0000 2016,7.9345638686e+17,en,,"Pro Trump ppl: When you use ""lugenpresse"" understand you are using a Nazi slur against Jews&amp;foes of 3rd Reich #Election2016 #MAGA #imwithher",positive
303,629687257,Tue Nov 01 13:56:01 +0000 2016,7.93451531064e+17,en,,"#Election2016 
#DonaldTrump Has Destroyed Documents and Emails in Defiance of Court Orders for 40 Years
#ImWithHer 
https://t.co/hszKoU0ZIP",positive
304,23474111,Tue Nov 01 12:59:42 +0000 2016,7.93437360365e+17,en,,"The question isn't what Trump has lied about, the question is what Trump hasn't lied about. #Election2016 #TrumpPence16 #ImWithHer",positive
305,756017336818237440,Tue Nov 01 12:54:27 +0000 2016,7.93436038421e+17,en,,"#Election2016 is no longer a matter of whether #Trump has a shred of decency. It's a matter of whether WE, as Americans, do. #imwithher2016",positive
306,742502593943900163,Tue Nov 01 12:34:34 +0000 2016,7.93431036424e+17,en,,Trump has made money on his campaign. Being a deadbeat saves money. #Election2016 #MAGA #imwithher  https://t.co/S0wXC1YFK8,positive
307,783849249502957570,Tue Nov 01 11:09:13 +0000 2016,7.93409556286e+17,en,,#LIBERAL - Reports: Trump's Ties To Russia Are Deep And Ongoing - Updated #election2016 #putin #imwithher #trump https://t.co/TWd4F4iP1J,positive
308,783849249502957570,Tue Nov 01 11:07:52 +0000 2016,7.93409217168e+17,en,,#CONSERVATIVE - This stock market metric says the likely winner is...Trump #election2016 #imwithher #trumptrain https://t.co/zDdP96wiKa,positive
309,783849249502957570,Tue Nov 01 11:06:52 +0000 2016,7.93408962318e+17,en,,#LIBERAL - Donald Trump Used Legally Dubious Method to Avoid Paying Taxes #election2016 #trumptrain #imwithher https://t.co/nJ46iwrBs8,positive
310,783849249502957570,Tue Nov 01 11:04:42 +0000 2016,7.93408417222e+17,en,,"#CONSERVATIVE - Investigating Donald Trump, F.B.I. Sees No Clear Link to Russia #election2016 #imwithher https://t.co/C8N10Aestg",positive
311,587875070,Tue Nov 01 11:00:47 +0000 2016,7.93407434983e+17,en,,James Comey’s Letter Could Make Donald Trump President: https://t.co/yT2XXDgVuf #ImWithHer #VoteBlue #Election2016,positive
312,138481375,Tue Nov 01 10:07:23 +0000 2016,7.93393994542e+17,en,,How to choose between the least popular candidates of all time: https://t.co/pqHiDlw2q0 via @slate #trump #election2016 #ImWithHer,positive
313,23474111,Tue Nov 01 09:08:28 +0000 2016,7.93379168453e+17,en,,"I love it when people say they like Trump's policies, but can't name any. #Election2016 #TrumpPence16 #ImWithHer #p2",positive
314,793267745953427456,Tue Nov 01 07:05:32 +0000 2016,7.93348229354e+17,en,,#imwithher #StrongerTogether #Election2016 #StopPutin This is a Trump Troll BTW. Look at his profile. I wouldn't do… https://t.co/KZYGSQ9EMr,positive
315,23474111,Tue Nov 01 06:34:39 +0000 2016,7.93340456491e+17,en,,"Latinas for Trump is like blondes for Roger Aisles, babes for Bill Cosby, handguns for toddlers. #Election2016 #TrumpPence16 #ImWithHer",positive
316,1515235069,Tue Nov 01 06:27:12 +0000 2016,7.93338584464e+17,en,,#ImWithHer #WeNeedNine #DoYourJob #Election2016 #Decision2016 So Trump's comments about women are irrelevant &amp; easi… https://t.co/NEKcEj3MV4,positive
317,1515235069,Tue Nov 01 05:20:46 +0000 2016,7.93321864223e+17,en,,"#ImWithHer #WeNeedNine #DoYourJob #Election2016 #Decision2016 Trump, no matter what you are not Presidential! https://t.co/5z7v97VLMR",positive
318,331668422,Tue Nov 01 05:12:04 +0000 2016,7.93319676588e+17,en,,@realDonaldTrump @KellyannePolls wanna push investigations what about litigations  #ImWithHer #Election2016 https://t.co/8J8airS1m8,positive
319,1515235069,Tue Nov 01 05:09:09 +0000 2016,7.93318940643e+17,en,,#ImWithHer #Election2016 #Decision2016 GOP &amp; Trump supporters don't care how dangerous or heinous he is. 😢 GOP valu… https://t.co/pILNMORrCo,positive
320,1515235069,Tue Nov 01 04:30:23 +0000 2016,7.93309183899e+17,en,,#ImWithHer #Election2016 #Decision2016 GOP obstruction &amp; racist coded rhetoric created angry America &amp; Trump. How will they fix that?💯🇺🇸,positive
321,3112208255,Tue Nov 01 03:39:49 +0000 2016,7.93296461476e+17,en,,Trump's Views on Science Are Shockingly Ignorant - Scientific American  #Election2016 #ImWithHer  https://t.co/dQA2sSqD3g,positive
322,1499828468,Tue Nov 01 03:01:36 +0000 2016,7.9328684082e+17,en,,Scam #TrumpFoundation and Trump's LIES about charitable giving - DJT is a nothing but a con #ImWithHer… https://t.co/FSaL34kxUb,positive
323,2893534115,Tue Nov 01 03:00:08 +0000 2016,7.93286475622e+17,en,,"Vote Trump some are nice 
Dirty Mexican Rapists 
I'm a uniter

#Election2016 #ImWithHer",positive
324,20826636,Tue Nov 01 02:37:44 +0000 2016,7.93280836511e+17,en,,"This is the real October surprise, Trump in bed with Russia #ImWithHer #donaldtrump #Election2016 https://t.co/mQV4A6Awhu",positive
325,793267745953427456,Tue Nov 01 02:21:24 +0000 2016,7.9327672738e+17,en,,"#Imwithher #trumptrain #Election2016 
Trump has 2 pending lawsuits this year: 1 for fraud and 1 for child rape
and… https://t.co/SsqOPXc4wS",positive
326,23324990,Tue Nov 01 02:19:49 +0000 2016,7.93276328674e+17,en,,When Donald tells ya to grab her by the pu$$y 😺🙀😽 #election2016🇺🇸 #imwithher https://t.co/omaIcoDNax,positive
327,16141447,Tue Nov 01 02:11:39 +0000 2016,7.93274270869e+17,en,,"Trump, Putin, and the Alt-Right International - The Atlantic -- oi #imwithher #Election2016 #strongerTogether  https://t.co/aVVmiLSqm5",positive
328,747399018200838144,Tue Nov 01 02:05:54 +0000 2016,7.93272825382e+17,en,,"https://t.co/8ezzbW2MJZ ""I'm gonna turn a blind eye to  govt corruption because CNN told me Trump is racist"" #ImWithHer #Election2016",positive
329,793267745953427456,Tue Nov 01 02:02:00 +0000 2016,7.9327184417e+17,en,,"#imwithher #Election2016 #TRUMP #LGBTQ #NeverTrump 
GOP blocked congressional investigation into Trump/Putin ties… https://t.co/J145Mew3bT",positive
330,4877191041,Tue Nov 01 01:47:46 +0000 2016,7.9326826153e+17,en,,A bone chilling report from Mother Jones claiming the FBI thinks Trump is a Russian plant. #ImWithHer #Election2016 https://t.co/MU69lcxylj,positive
331,220712406,Tue Nov 01 01:45:30 +0000 2016,7.93267692921e+17,en,,"Trump has hijacked the party for his own benefit, not for the benefit of the country.

#Election2016 #TrumpPence16 #ImWithHer",positive
332,3374827017,Tue Nov 01 01:44:32 +0000 2016,7.93267449936e+17,en,,"Here's a hypothetical-what if a Fox News anchor fed a question to Trump b4 a debate..2x
#ImWithHer #Election2016 #WIKILEAKS @KellyannePolls",positive
333,370916807,Tue Nov 01 01:08:59 +0000 2016,7.9325850162e+17,en,,"""legally dubious"":  Donald Trump Used Legally Dubious Method to Avoid Paying Taxes https://t.co/FZcNH1djAg #election2016 #imwithher",positive
334,742502593943900163,Tue Nov 01 00:51:52 +0000 2016,7.93254194778e+17,en,,Trump is a deadbeat who doesn't pay his bills or taxes. How will he #MAGA? #imwithher #Elections2016 #Election2016 https://t.co/o6TuGyQAlj,positive
335,742502593943900163,Tue Nov 01 00:48:05 +0000 2016,7.9325324372e+17,en,,Trump's bad at business but great at lying. #ImWithHer #Election2016 #Elections2016 #MAGA #UniteBlue https://t.co/31vydAnRd9,positive
336,1358382426,Tue Nov 01 00:46:10 +0000 2016,7.93252759903e+17,en,,Is this what Make America Great Again means? Then #imwithher #Election2016 oh and I'm still waiting to see Trump's… https://t.co/c5CaHlaLDZ,positive
337,759856249919922176,Tue Nov 01 00:16:43 +0000 2016,7.93245346453e+17,en,,Are they implying he's not trustworthy? #Election2016 #NeverTrump #ImWithHer #Trumpland  https://t.co/hi58GK0hwc,positive
338,95786090,Tue Nov 01 00:16:24 +0000 2016,7.93245267504e+17,en,,"#ImWithHer Enemy.. Lady at #Trump rally looks out of control. So stupid, #Election2016 is an orgy for pathetic self… https://t.co/tr5tI2jhO9",positive
339,711000657235410945,Mon Oct 31 23:44:24 +0000 2016,7.93237215116e+17,en,,"#Election2016 rigging is #ImWithHer bias of #NPR, #CorporateMedia. Anti-Bernie, anti-Trump all same treatment.… https://t.co/crZhWHuuUF",positive
340,312693726,Mon Oct 31 23:42:12 +0000 2016,7.93236662482e+17,en,,HA! Yes! Whether your with #Trump or #ImWithHer.... #Election2016! #Murica #GodSaveUs! https://t.co/7Q3YhkyZbs,positive
341,765885030837215233,Mon Oct 31 23:41:01 +0000 2016,7.93236364645e+17,en,,"Boy, @realDonaldTrump you sure are one greedy som'bitch. #NeverTrump #Election2016 #politics #ImWIthHer
https://t.co/3WChxuouUS",positive
342,452287150,Mon Oct 31 23:32:15 +0000 2016,7.93234157535e+17,en,,Confused much? House divided? Too cheap to buy a Trump sticker? #election2016 #vote #imwithher… https://t.co/7nR0EEtVkR,positive
343,50385253,Mon Oct 31 22:34:42 +0000 2016,7.9321967509e+17,en,,With #8Days left until #Election2016 if you find yourself being harassed by Trump's campaign #ImWithHer #UniteBlue… https://t.co/8MimF57moE,positive
344,52206656,Mon Oct 31 22:16:46 +0000 2016,7.93215162631e+17,en,,SAVE THE DAY Response Trump | Thank You Famous Actors - YouTube #ImWithHer #undecidedvoter #Election2016 #MAGA3X  https://t.co/opm7pcSSEf,positive
345,2907650748,Mon Oct 31 22:13:49 +0000 2016,7.93214420139e+17,en,,"If you were horrified by trump, help address both the cause and effect of people like him after November 8th. #ImWithHer #Election2016",positive
346,220712406,Mon Oct 31 22:09:04 +0000 2016,7.93213223726e+17,en,,"Trump is morally bankrupt and that is ten times worse than all his businesses and casinos combined.

#Election2016 #TrumpPence16 #ImWithHer",positive
347,372880598,Mon Oct 31 22:00:22 +0000 2016,7.93211036086e+17,en,,I honestly think this is the scariest #halloween ever #Trump #Trumpkin #ImWithHer #america #Election2016 https://t.co/XgA7Wbg6HN,positive
348,71330961,Mon Oct 31 21:53:24 +0000 2016,7.93209283593e+17,en,,Read a semi-encouraging article saying Trump can win Florida &amp; still lose. Hope that's true #reallifedramarighthere #imwithher #Election2016,positive
349,17016825,Mon Oct 31 21:50:28 +0000 2016,7.93208544024e+17,en,,#Trump confirms he WILL NOT release his TAX RETURNS before #Election2016.  Tax returns no longer relevant? #GOP #MediaBias #ImWithHer,positive
350,1023084860,Mon Oct 31 21:04:49 +0000 2016,7.93197053531e+17,en,,"This guy wins ‘scariest costume 2016’

And not even because Halloween. 

#Election2016 #Trump #ImWithHer https://t.co/ujvd7bbFbP",positive
351,158046315,Mon Oct 31 20:51:12 +0000 2016,7.93193628089e+17,en,,"DUMB Donald (DD) - ""Can' fix stupid"" - The basket of deplorables be like.... #election2016  #NeverTrump  #ImWithHer… https://t.co/P8STLZ73Tq",positive
352,494609110,Mon Oct 31 20:05:41 +0000 2016,7.93182174648e+17,en,,White supremacists &amp; #Trump both ignorant &amp; incompetent. #MAGA #GOP #racism #ImWithHer #JillNotHill #NeverJill… https://t.co/J2Pgl1Z8sJ,positive
353,827269981,Mon Oct 31 19:16:10 +0000 2016,7.93169711878e+17,en,,"Black Voters, Aghast at #Trump, Find a Place of Food and Comfort https://t.co/Io9hNE65EC So important to #Vote #Election2016 #ImWithHer",positive
354,1515235069,Mon Oct 31 19:08:42 +0000 2016,7.93167832243e+17,en,,#ImWithHer #WeNeedNine #Election2016 #Decision2016 That is a 3rd 4th world issue. Trump &amp; his base turning America… https://t.co/do2qu5fSk4,positive
355,1515235069,Mon Oct 31 19:07:32 +0000 2016,7.93167539325e+17,en,,#ImWithHer #WeNeedNine #DoYourJob #Election2016 #Decision2016 GOP Trump really took us back! https://t.co/t6SvOPP2Pp,positive
356,2579146242,Mon Oct 31 18:32:40 +0000 2016,7.93158766632e+17,en,,"Well this is clearly Obama's doing! And...um...emails! Yeah, emails. 🙄
#Election2016 #ImWithHer
https://t.co/ZCm81VYcbq",positive
357,742722424144310272,Mon Oct 31 17:38:23 +0000 2016,7.93145104731e+17,en,,Oh the irony! Trump's companies destroyed/hid documents in defiance of court orders https://t.co/LCCU94R9Hm #election2016 #trump #Imwithher,positive
358,101387583,Mon Oct 31 17:33:59 +0000 2016,7.93143998097e+17,en,,#Trump tells people to commit #voterfraud felonies https://t.co/sGPqfZaz3r #riggedelection #nevertrump #ImWithHer #election2016 #earlyvoting,positive
359,790453373766107136,Mon Oct 31 17:33:07 +0000 2016,7.9314377965e+17,en,,I'm with her bc Trump has no respect for Women or Minorities.  #ImWithHer #Election2016 #StopRacism https://t.co/sWUIBHpUOH,positive
360,49320629,Mon Oct 31 17:19:03 +0000 2016,7.93140240769e+17,en,,DONALD TRUMP HATES BLACKS &amp; Mexicans 2016? You decide!  #MAGA #TrumpLeaks #ImWithHer #election2016 https://t.co/IuDvfbDmHe via @YouTube,positive
361,202351553,Mon Oct 31 16:32:10 +0000 2016,7.93128442619e+17,en,,"""When someone shows you who they are, believe them.""

#ImWithHer #NeverTrump #Election2016 

https://t.co/fqNCC6zlei https://t.co/Uiq4CNbh4X",positive
362,782646767619674112,Mon Oct 31 16:25:13 +0000 2016,7.93126692731e+17,en,,"Vengeful world of Donald Trump #NeverTrump #LoveTrumpsHate #StrongerTogether #Election2016 #NastyWomenVoters 
https://t.co/KYThpuaDjz",positive
363,977350004,Mon Oct 31 16:15:39 +0000 2016,7.93124285204e+17,en,,"Donald Trump's Many, Many, Many, Many Ties to Russia: https://t.co/Qce1CDMx8c #ImWithHer #Election2016 #GOPfail #sedition",positive
364,250269701,Mon Oct 31 15:38:53 +0000 2016,7.9311503119e+17,en,,The Insane Things You’ve Forgotten About Trump’s Campaign. #ImWithHer #GOTVforHRC #Election2016  https://t.co/HlpeERGVl9,positive
365,14229632,Mon Oct 31 15:34:23 +0000 2016,7.93113897587e+17,en,,#Drumpf’s #history of #corruption: a comprehensive review https://t.co/UcZZmv0liL via @voxdotcom #Election2016 whose #crooked? #ImWithHer,positive
366,20836305,Mon Oct 31 14:58:52 +0000 2016,7.93104960213e+17,en,,#WhatsAtStake in #Election2016? Ask yourself why Russia is pushing Trump? Putin can manipulate him as he already has. #ImWithHer,positive
367,9232922,Mon Oct 31 14:47:05 +0000 2016,7.93101993804e+17,en,,Great article by @kurteichenwald @newsweek– #HillarysEmails is made-up BS. #Election2016 #democrats #ImWithHer https://t.co/qqdNgURK3Z,positive
368,742502593943900163,Mon Oct 31 13:26:46 +0000 2016,7.93081783336e+17,en,,"@KellyannePolls admits some Trump fans are deplorable, then tries to walk it back. #Election2016 #MAGA #imwithher https://t.co/EmtRBwb5oe",positive
369,309124856,Mon Oct 31 13:09:37 +0000 2016,7.93077466307e+17,en,,"#Election2016 PSA: Like Brexit, if you vote for Trump and then google his policies later, you won't be able to take it back #ImWithHer",positive
370,176222938,Mon Oct 31 13:04:53 +0000 2016,7.93076274135e+17,en,,If #Trump wins the #Election2016 that horrifying number will certainly rise. #NeverTrump #ImWithHer https://t.co/Q1oiCfLqPj,positive
371,67610647,Mon Oct 31 12:42:57 +0000 2016,7.93070754896e+17,en,,"Happy #Halloween!
#Election2016 #Trump #ImWithHer https://t.co/uWGWgfX0Nl",positive
372,176222938,Mon Oct 31 12:13:22 +0000 2016,7.93063313056e+17,en,,"TRICKED! Our fates are in the hands of uniformed, frightened &amp; often hateful #Trump voters &amp; evil GOP. #ImWithHer… https://t.co/5bXltdBCan",positive
373,23474111,Mon Oct 31 11:43:27 +0000 2016,7.93055783441e+17,en,,Trump supporters are beginning to realize the Emperor has no clothes. #Election2016 #TrumpPence16 #ImWithHer #p2,positive
374,772991223908872193,Mon Oct 31 11:41:37 +0000 2016,7.93055320122e+17,en,,"The words ""intelligent American"" and ""vote trump"" don't belong in the same sentence #Election2016 #imwithher https://t.co/RbxWoJBNoo",positive
375,220712406,Mon Oct 31 11:21:16 +0000 2016,7.93050198289e+17,en,,"Ever notice how many people who support Donald Trump used to support Sarah Palin? Scary isn't it? 

#Election2016 #TrumpPence16 #ImWithHer",positive
376,404424834,Mon Oct 31 10:47:22 +0000 2016,7.93041667192e+17,en,,LOVE this sign spotted at the @dublinmarathon yesterday #Election2016 #Trump #ImWithHer https://t.co/pS91pLClvu,positive
377,39975350,Mon Oct 31 10:02:51 +0000 2016,7.93030464466e+17,en,,"Is this #Trump trying to rig the election?

https://t.co/cz5rsc8WiE

#Election2016 #NeverTrump #ImWithHer #RiggedSystem #riggedelection",positive
378,220712406,Mon Oct 31 08:12:31 +0000 2016,7.93002698631e+17,en,,"Trump supporters are beginning to realize the Emperor has no clothes.

#Election2016 #TrumpPence16 #ImWithHer #p2",positive
379,3739284012,Mon Oct 31 05:58:20 +0000 2016,7.929689332e+17,en,,TBH I can't even focus at work or study for class bc I'm way too stressed out abt #Election2016 #imwithher pls ppl pls trump is garbage,positive
380,935846029,Mon Oct 31 05:37:04 +0000 2016,7.92963580535e+17,en,,"[POLL] Do you think Trump has a better chance to win than the current conventional wisdom?
#Election2016 #MAGA #ImWithHer",positive
381,792410647216566272,Mon Oct 31 05:08:49 +0000 2016,7.92956470229e+17,en,,"@Yankee_Planet2 @270toWin #imwithher #strongertogether #election2016
Complete disinformation put out by Trump Trolls. You can't vote by text",positive
382,2227381410,Mon Oct 31 04:33:20 +0000 2016,7.92947539402e+17,en,,"Just to remind #ImWithHer ppl: If #Election2016 was Bernie v Trump, this race wouldn't be a debacle/shitstorm. For the record #WeWereRight.",positive
383,2608740770,Mon Oct 31 04:32:32 +0000 2016,7.92947339921e+17,en,,"@oliviafaix
#Trump's got 650 million people in his arse?
You read it here first folks!
#Election2016 #ImWithHer",positive
384,3027192564,Mon Oct 31 04:23:56 +0000 2016,7.92945172775e+17,en,,Does #trump knows he's basically condoning voter fraud? Does he have any shred of respect for our democracy #ImWithHer #Election2016,positive
385,742502593943900163,Mon Oct 31 03:48:29 +0000 2016,7.92936254954e+17,en,,Trump a successful businessman? Nah. He's just a guy who got money from daddy.  #Election2016 #MAGA #ImWithHer https://t.co/bomw0kCgxW,positive
386,494609110,Mon Oct 31 03:29:13 +0000 2016,7.92931403281e+17,en,,This is how a narcissist operates https://t.co/lZhy089irC #Election2016 #MAGA #TrumpTrain #ImWithHer #StrongerTogether #BernieSanders,positive
387,220712406,Mon Oct 31 03:15:11 +0000 2016,7.92927873322e+17,en,,"The question isn't what Trump has lied about, the question is what Trump hasn't lied about.

#Election2016 #TrumpPence16 #ImWithHer",positive
388,2475427360,Mon Oct 31 02:59:51 +0000 2016,7.92924014025e+17,en,,😂😂😣😣😯😯 when I see people I know supporting Trump #Election2016 #ImWithHer #INeedBetterPeopleInMyLife #disappointed,positive
389,1515235069,Mon Oct 31 01:41:37 +0000 2016,7.92904327854e+17,en,,"#ImWithHer #WeNeedNine #DoYourJob #Election2016 #Decision2016 Where has Trump been in like, forever? Birther has be… https://t.co/LCN7xvcYGk",positive
390,494609110,Mon Oct 31 01:27:01 +0000 2016,7.92900653597e+17,en,,Only one trying to rig #Election2016 is #Trump https://t.co/t34VJVAXJ2 #imwithher2016 #MAGA #TrumpPence16 #TrumpTrain #hypocrites #Liars,positive
391,170063481,Mon Oct 31 00:12:12 +0000 2016,7.92881823408e+17,en,,Got election fatigue ...... enough already  ......... #ImWithHer #Election2016 ......#OverTheEmailsBS ... Focus on #Trump RAPE allegations,positive
392,51330975,Mon Oct 31 00:08:15 +0000 2016,7.92880829664e+17,en,,Reid says the FBI has “explosive information” about Trump’s ties to Russia... win.https://t.co/bJX5Z56qIC #Election2016  #StrongerTogether,positive
393,40100621,Sun Oct 30 23:45:31 +0000 2016,7.92875110659e+17,en,,...when you can't decide if you're with her or want to make america great again! #Election2016 #imwithher #Trump https://t.co/HQpa75CYNJ,positive
